"","simulatedAnswer","item","normResponse0","normResponse1","simRank1","workerid","obj1","Answer.score_quiz3","guessRank1","utterance","blockNr","pref1","guessRank2","numFeatures","certainty","targetUttCode","simPreference2","order1","order2","targetFeature","response0","Answer.score_quiz1","response1","obj3","order0","pref0","trialNum","Answer.time_in_minutes","sex","response2","simPreference0","featuresPresent","evalNum","simPreference1","slide_number","obj2","name","simRank2","uttCode","targetFeatureNum","simRank0","guessRank0","trial_type","pref2","normResponse2","Answer.score_quiz2"
"550",112,19900,0.625,0.34375,NA,45,112,1,NA,"solid",1,"circle",NA,4,NA,"22a2b-2b",0,112,123,"shape",1,2,0.55,323,323,"cloud",3,15.1692833333333,"male",0.05,0.5,"['solid', 'striped', 'red', 'green']",NA,1,14,123,"task",NA,"22a2b",1,NA,NA,"task","square",0.03125,4
"551",NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,15.1692833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"552",NA,NA,NA,NA,"cloud",45,NA,1,"circle",NA,NA,NA,"square",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,15.1692833333333,NA,NA,NA,NA,2,NA,NA,NA,NA,"square",NA,NA,"circle","cloud",NA,NA,NA,4
"553",133,20590,1,0,NA,46,231,3,NA,"green",0,"circle",NA,3,NA,"321-3",1,331,133,"shape",1,4,0,133,231,"cloud",0,15.3464666666667,"female",0,0.5,"['polka-dotted', 'blue', 'green']",NA,0,3,331,"task",NA,"321",1,NA,NA,"task","square",0,2
"554",133,22960,1,0,NA,46,213,3,NA,"polka-dotted",0,"circle",NA,4,NA,"311-3",1,323,213,"shape",1,4,0,133,133,"cloud",1,15.3464666666667,"female",0,0.5,"['solid', 'striped', 'polka-dotted', 'green']",NA,0,4,323,"task",NA,"311",1,NA,NA,"task","square",0,2
"555",132,4660,1,0,NA,46,211,3,NA,"red",0,"circle",NA,5,NA,"211-3",1,211,321,"shape",1,4,0,132,132,"cloud",2,15.3464666666667,"female",0,0.5,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",NA,0,5,321,"task",NA,"211",1,NA,NA,"task","square",0,2
"556",312,2190,0.0909090909090909,0,NA,46,112,3,NA,"solid",0,"circle",NA,2,NA,"331-3",1,312,212,"shape",0.1,4,0,312,112,"cloud",3,15.3464666666667,"female",1,0.5,"['solid', 'red']",NA,0,6,212,"task",NA,"331",1,NA,NA,"task","square",0.909090909090909,2
"557",NA,NA,NA,NA,NA,46,NA,3,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,15.3464666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"558",NA,NA,NA,NA,"cloud",46,NA,3,"cloud",NA,NA,NA,"circle",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,15.3464666666667,NA,NA,NA,NA,3,NA,NA,NA,NA,"circle",NA,NA,"square","square",NA,NA,NA,2
"559",222,23821,0,0.666666666666667,NA,46,221,3,NA,"striped",1,"red",NA,3,NA,"321-3",0.5,222,221,"color",0,4,1,233,233,"blue",0,15.3464666666667,"female",0.5,0,"['circle', 'striped', 'polka-dotted']",NA,1,11,222,"task",NA,"321",3,NA,NA,"task","green",0.333333333333333,2
"560",221,23092,0.4,0.533333333333333,NA,46,121,3,NA,"striped",1,"red",NA,4,NA,"22a2b-2a",0.5,233,121,"color",0.6,4,0.8,233,221,"blue",1,15.3464666666667,"female",0.1,0,"['cloud', 'circle', 'striped', 'polka-dotted']",NA,1,12,221,"task",NA,"22a2b",3,NA,NA,"task","green",0.0666666666666667,2
"561",232,10952,0.375,0.625,NA,46,131,3,NA,"polka-dotted",1,"red",NA,4,NA,"22b1-3",0.5,131,232,"color",0.6,4,1,213,213,"blue",2,15.3464666666667,"female",0,0,"['cloud', 'circle', 'solid', 'polka-dotted']",NA,1,13,232,"task",NA,"22b1",3,NA,NA,"task","green",0,2
"562",112,11771,0.375,0.625,NA,46,211,3,NA,"solid",1,"red",NA,4,NA,"311-3",0.5,112,211,"color",0.6,4,1,313,313,"blue",3,15.3464666666667,"female",0,0,"['cloud', 'circle', 'square', 'solid']",NA,1,14,112,"task",NA,"311",3,NA,NA,"task","green",0,2
"563",NA,NA,NA,NA,NA,46,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,15.3464666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"564",NA,NA,NA,NA,"green",46,NA,3,"blue",NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,15.3464666666667,NA,NA,NA,NA,2,NA,NA,NA,NA,"blue",NA,NA,"red","red",NA,NA,NA,2
"577",332,7611,0,0,NA,48,121,2,NA,"square",0,"striped",NA,5,NA,"22b1-2",0.5,332,121,"texture",0,5,0,332,222,"solid",0,10.5164,"male",1,0,"['cloud', 'circle', 'square', 'blue', 'red']",NA,1,3,222,"task",NA,"22b1",2,NA,NA,"task","polka-dotted",1,1
"578",223,16610,0,1,NA,48,211,2,NA,"circle",0,"striped",NA,4,NA,"311-3",0.5,211,232,"texture",0,5,1,223,223,"solid",1,10.5164,"male",0,0,"['circle', 'blue', 'red', 'green']",NA,1,4,232,"task",NA,"311",2,NA,NA,"task","polka-dotted",0,1
"579",223,22751,0,1,NA,48,313,2,NA,"green",0,"striped",NA,4,NA,"311-3",0.5,133,223,"texture",0,5,1,133,313,"solid",2,10.5164,"male",0,0,"['cloud', 'circle', 'square', 'green']",NA,1,5,223,"task",NA,"311",2,NA,NA,"task","polka-dotted",0,1
"580",323,18340,0,1,NA,48,331,2,NA,"square",0,"striped",NA,4,NA,"311-3",0.5,312,323,"texture",0,5,1,323,331,"solid",3,10.5164,"male",0,0,"['square', 'blue', 'red', 'green']",NA,1,6,312,"task",NA,"311",2,NA,NA,"task","polka-dotted",0,1
"581",NA,NA,NA,NA,NA,48,NA,2,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,10.5164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"582",NA,NA,NA,NA,"polka-dotted",48,NA,2,"polka-dotted",NA,NA,NA,"solid",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,10.5164,NA,NA,NA,NA,3,NA,NA,NA,NA,"solid",NA,NA,"striped","striped",NA,NA,NA,1
"583",323,19600,0,0,NA,48,113,2,NA,"green",1,"circle",NA,3,NA,"321-3",1,323,113,"shape",0,5,0,323,213,"cloud",0,10.5164,"male",1,0,"['solid', 'striped', 'green']",NA,0.5,11,213,"task",NA,"321",1,NA,NA,"task","square",1,1
"584",311,8630,0,0,NA,48,311,2,NA,"solid",1,"circle",NA,4,NA,"311-3",1,311,212,"shape",0,5,0,113,113,"cloud",1,10.5164,"male",1,0,"['solid', 'blue', 'red', 'green']",NA,0.5,12,212,"task",NA,"311",1,NA,NA,"task","square",1,1
"585",332,7620,0.333333333333333,0,NA,48,221,2,NA,"red",1,"circle",NA,4,NA,"22a2b-2a",1,222,221,"shape",0.5,5,0,332,332,"cloud",2,10.5164,"male",1,0,"['striped', 'polka-dotted', 'blue', 'red']",NA,0.5,13,222,"task",NA,"22a2b",1,NA,NA,"task","square",0.666666666666667,1
"586",322,14340,0,0,NA,48,222,2,NA,"striped",1,"circle",NA,3,NA,"321-3",1,222,322,"shape",0,5,0,123,123,"cloud",3,10.5164,"male",1,0,"['striped', 'red', 'green']",NA,0.5,14,322,"task",NA,"321",1,NA,NA,"task","square",1,1
"587",NA,NA,NA,NA,NA,48,NA,2,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,10.5164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"588",NA,NA,NA,NA,"circle",48,NA,2,"circle",NA,NA,NA,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,10.5164,NA,NA,NA,NA,3,NA,NA,NA,NA,"cloud",NA,NA,"square","square",NA,NA,NA,1
"601",332,27421,0.233333333333333,0.533333333333333,NA,50,131,3,NA,"square",0,"red",NA,3,NA,"321-3",0,332,131,"color",0.35,3,0.8,333,333,"blue",0,14.4342333333333,"male",0.35,1,"['cloud', 'square', 'polka-dotted']",NA,0.5,3,332,"task",NA,"321",3,NA,NA,"task","green",0.233333333333333,2
"602",332,12811,0.2,0.6,NA,50,321,3,NA,"polka-dotted",0,"red",NA,4,NA,"311-3",0,332,321,"color",0.3,3,0.9,313,313,"blue",1,14.4342333333333,"male",0.3,1,"['square', 'solid', 'striped', 'polka-dotted']",NA,0.5,4,332,"task",NA,"311",3,NA,NA,"task","green",0.2,2
"603",131,24421,0.451612903225806,0.419354838709677,NA,50,131,3,NA,"cloud",0,"red",NA,4,NA,"311-3",0,332,233,"color",0.7,3,0.65,233,131,"blue",2,14.4342333333333,"male",0.2,1,"['cloud', 'circle', 'square', 'polka-dotted']",NA,0.5,5,332,"task",NA,"311",3,NA,NA,"task","green",0.129032258064516,2
"604",122,13972,0.4,0.542857142857143,NA,50,211,3,NA,"striped",0,"red",NA,4,NA,"22a1-3",0,211,123,"color",0.7,3,0.95,123,122,"blue",3,14.4342333333333,"male",0.1,1,"['cloud', 'circle', 'solid', 'striped']",NA,0.5,6,122,"task",NA,"22a1",3,NA,NA,"task","green",0.0571428571428571,2
"605",NA,NA,NA,NA,NA,50,NA,3,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,14.4342333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"606",NA,NA,NA,NA,"red",50,NA,3,"blue",NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,14.4342333333333,NA,NA,NA,NA,2,NA,NA,NA,NA,"green",NA,NA,"blue","red",NA,NA,NA,2
"607",222,7611,0.32,0.6,NA,50,121,3,NA,"circle",1,"striped",NA,5,NA,"22b1-2",1,222,121,"texture",0.4,3,0.75,332,332,"solid",0,14.4342333333333,"male",0.1,0,"['cloud', 'circle', 'square', 'blue', 'red']",NA,0.5,11,222,"task",NA,"22b1",2,NA,NA,"task","polka-dotted",0.08,2
"608",331,26300,0.129032258064516,0.483870967741936,NA,50,311,3,NA,"blue",1,"striped",NA,3,NA,"322b-2",1,333,311,"texture",0.2,3,0.75,333,331,"solid",1,14.4342333333333,"male",0.6,0,"['square', 'blue', 'green']",NA,0.5,12,331,"task",NA,"322b",2,NA,NA,"task","polka-dotted",0.387096774193548,2
"609",222,23801,0.1,0.6,NA,50,311,3,NA,"red",1,"striped",NA,5,NA,"211-3",1,233,222,"texture",0.15,3,0.9,233,311,"solid",2,14.4342333333333,"male",0.45,0,"['circle', 'square', 'blue', 'red', 'green']",NA,0.5,13,222,"task",NA,"211",2,NA,NA,"task","polka-dotted",0.3,2
"610",132,4861,0.0833333333333333,0.5,NA,50,121,3,NA,"cloud",1,"striped",NA,4,NA,"22b2b-2",1,121,331,"texture",0.15,3,0.9,132,132,"solid",3,14.4342333333333,"male",0.75,0,"['cloud', 'square', 'blue', 'red']",NA,0.5,14,331,"task",NA,"22b2b",2,NA,NA,"task","polka-dotted",0.416666666666667,2
"611",NA,NA,NA,NA,NA,50,NA,3,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,14.4342333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"612",NA,NA,NA,NA,"striped",50,NA,3,"polka-dotted",NA,NA,NA,"solid",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,14.4342333333333,NA,NA,NA,NA,2,NA,NA,NA,NA,"solid",NA,NA,"polka-dotted","striped",NA,NA,NA,2
"625",212,2850,0,0.666666666666667,NA,52,212,4,NA,"solid",0,"circle",NA,3,NA,"321-3",0.5,312,212,"shape",0,3,1,122,122,"cloud",0,26.2457666666667,"male",0.5,0,"['solid', 'striped', 'red']",NA,1,3,312,"task",NA,"321",1,NA,NA,"task","square",0.333333333333333,2
"626",232,6360,0,0.714285714285714,NA,52,212,4,NA,"polka-dotted",0,"circle",NA,4,NA,"321-2",0.5,232,122,"shape",0,3,1,232,212,"cloud",1,26.2457666666667,"male",0.4,0,"['solid', 'striped', 'polka-dotted', 'red']",NA,1,4,122,"task",NA,"321",1,NA,NA,"task","square",0.285714285714286,2
"627",212,8700,0.0666666666666667,0.666666666666667,NA,52,112,4,NA,"red",0,"circle",NA,3,NA,"322b-2",0.5,212,112,"shape",0.1,3,1,113,113,"cloud",2,26.2457666666667,"male",0.4,0,"['solid', 'red', 'green']",NA,1,5,212,"task",NA,"322b",1,NA,NA,"task","square",0.266666666666667,2
"628",131,2160,0.206896551724138,0.586206896551724,NA,52,131,4,NA,"blue",0,"circle",NA,4,NA,"22a1-3",0.5,212,131,"shape",0.3,3,0.85,312,312,"cloud",3,26.2457666666667,"male",0.3,0,"['solid', 'polka-dotted', 'blue', 'red']",NA,1,6,212,"task",NA,"22a1",1,NA,NA,"task","square",0.206896551724138,2
"629",NA,NA,NA,NA,NA,52,NA,4,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,26.2457666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"630",NA,NA,NA,NA,"square",52,NA,4,"square",NA,NA,NA,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,26.2457666666667,NA,NA,NA,NA,3,NA,NA,NA,NA,"cloud",NA,NA,"circle","circle",NA,NA,NA,2
"631",312,26601,0.285714285714286,0.428571428571429,NA,52,321,4,NA,"square",1,"red",NA,4,NA,"311-3",0,333,312,"color",0.5,3,0.75,333,321,"blue",0,26.2457666666667,"male",0.5,0.5,"['square', 'solid', 'striped', 'polka-dotted']",NA,1,11,312,"task",NA,"311",3,NA,NA,"task","green",0.285714285714286,2
"632",322,18670,0.285714285714286,0.428571428571429,NA,52,321,4,NA,"striped",1,"red",NA,2,NA,"331-3",0,322,323,"color",0.5,3,0.75,323,321,"blue",1,26.2457666666667,"male",0.5,0.5,"['square', 'striped']",NA,1,12,322,"task",NA,"331",3,NA,NA,"task","green",0.285714285714286,2
"633",221,18802,0.333333333333333,0.416666666666667,NA,52,221,4,NA,"striped",1,"red",NA,5,NA,"211-3",0,323,221,"color",0.6,3,0.75,323,132,"blue",2,26.2457666666667,"male",0.45,0.5,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",NA,1,13,132,"task",NA,"211",3,NA,NA,"task","green",0.25,2
"634",121,16632,0.352941176470588,0.441176470588235,NA,52,121,4,NA,"striped",1,"red",NA,4,NA,"22b1-3",0,223,121,"color",0.6,3,0.75,223,232,"blue",3,26.2457666666667,"male",0.35,0.5,"['cloud', 'circle', 'striped', 'polka-dotted']",NA,1,14,232,"task",NA,"22b1",3,NA,NA,"task","green",0.205882352941176,2
"635",NA,NA,NA,NA,NA,52,NA,4,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,26.2457666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"636",NA,NA,NA,NA,"blue",52,NA,4,"blue",NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,26.2457666666667,NA,NA,NA,NA,3,NA,NA,NA,NA,"green",NA,NA,"red","red",NA,NA,NA,2
"637",232,21510,0.161290322580645,0.516129032258065,NA,53,231,4,NA,"red",0,"circle",NA,4,NA,"321-2",0,133,231,"shape",0.25,4,0.8,133,232,"cloud",0,17.9938833333333,"male",0.5,0.5,"['polka-dotted', 'blue', 'red', 'green']",NA,1,3,232,"task",NA,"321",1,NA,NA,"task","square",0.32258064516129,4
"638",312,4230,0.233333333333333,0.366666666666667,NA,53,221,4,NA,"solid",0,"circle",NA,4,NA,"22a2b-2a",0,322,221,"shape",0.35,4,0.55,322,312,"cloud",1,17.9938833333333,"male",0.6,0.5,"['solid', 'striped', 'blue', 'red']",NA,1,4,312,"task",NA,"22a2b",1,NA,NA,"task","square",0.4,4
"639",231,29070,0.225806451612903,0.387096774193548,NA,53,231,4,NA,"polka-dotted",0,"circle",NA,3,NA,"322b-2",0,231,233,"shape",0.35,4,0.6,333,333,"cloud",2,17.9938833333333,"male",0.6,0.5,"['polka-dotted', 'blue', 'green']",NA,1,5,233,"task",NA,"322b",1,NA,NA,"task","square",0.387096774193548,4
"640",322,3710,0.225806451612903,0.387096774193548,NA,53,211,4,NA,"red",0,"circle",NA,4,NA,"22a2b-2a",0,211,322,"shape",0.35,4,0.6,322,221,"cloud",3,17.9938833333333,"male",0.6,0.5,"['solid', 'striped', 'blue', 'red']",NA,1,6,221,"task",NA,"22a2b",1,NA,NA,"task","square",0.387096774193548,4
"641",NA,NA,NA,NA,NA,53,NA,4,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,17.9938833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"642",NA,NA,NA,NA,"cloud",53,NA,4,"square",NA,NA,NA,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,17.9938833333333,NA,NA,NA,NA,2,NA,NA,NA,NA,"square",NA,NA,"circle","circle",NA,NA,NA,4
"643",211,18500,0.333333333333333,0.333333333333333,NA,53,211,4,NA,"solid",1,"circle",NA,5,NA,"22b1-2",0.5,222,211,"shape",0.5,4,0.5,323,323,"cloud",0,17.9938833333333,"male",0.5,1,"['solid', 'striped', 'blue', 'red', 'green']",NA,0,11,222,"task",NA,"22b1",1,NA,NA,"task","square",0.333333333333333,4
"644",111,500,0.375,0.3125,NA,53,111,4,NA,"solid",1,"circle",NA,3,NA,"322b-2",0.5,111,231,"shape",0.6,4,0.5,231,131,"cloud",1,17.9938833333333,"male",0.5,1,"['solid', 'polka-dotted', 'blue']",NA,0,12,131,"task",NA,"322b",1,NA,NA,"task","square",0.3125,4
"645",121,16090,0.4,0.3,NA,53,121,4,NA,"striped",1,"circle",NA,4,NA,"321-2",0.5,223,122,"shape",0.6,4,0.45,223,121,"cloud",2,17.9938833333333,"male",0.45,1,"['striped', 'blue', 'red', 'green']",NA,0,13,122,"task",NA,"321",1,NA,NA,"task","square",0.3,4
"646",131,24420,0.4,0.3,NA,53,131,4,NA,"polka-dotted",1,"circle",NA,4,NA,"311-3",0.5,233,332,"shape",0.6,4,0.45,233,131,"cloud",3,17.9938833333333,"male",0.45,1,"['polka-dotted', 'blue', 'red', 'green']",NA,0,14,332,"task",NA,"311",1,NA,NA,"task","square",0.3,4
"647",NA,NA,NA,NA,NA,53,NA,4,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,17.9938833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"648",NA,NA,NA,NA,"square",53,NA,4,"square",NA,NA,NA,"circle",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,17.9938833333333,NA,NA,NA,NA,3,NA,NA,NA,NA,"circle",NA,NA,"cloud","cloud",NA,NA,NA,4
